id,date,city,state,type,ideology,subideology,group,description,image
24548,2/13/2022,Austin,TX,Harassment,Right Wing (White Supremacist),,Aryan Freedom Network,"The Aryan Freedom Network, a neo-Nazi group, distributed propaganda in a residential neighborhood that read: ""It's okay to be white"" and ""2026: A Race Odyssey. Think about it! At the current rate of decline, what will America's major cities look like in ten years?"" They also distributed propaganda that contained a swastika and the message: ""White Lives Matter.""",
24549,2/13/2022,Atascocita,TX,Harassment,Right Wing (White Supremacist),,Aryan Freedom Network,"Aryan Freedom Network, a neo-Nazi group, distributed propaganda in a residential neighborhood that contained a photo of Adolf Hitler and the message: ""We can do it again.""",
24683,2/13/2022,Helotes,TX,Harassment,Right Wing (White Supremacist),,Aryan Freedom Network,"The Aryan Freedom Network, a neo-Nazi group, distributed propaganda in a residential neighborhood that read: ""It's okay to be white."" They also distributed propaganda that featured an image of a Nazi soldier and the message: ""We are the future.""",
25737,2/12/2022,Blountsville,AL,Harassment,Right Wing (White Supremacist),,White Lives Matter,"Approximately five individuals associated with ""White Lives Matter"" Alabama held a roadside flash demonstration while holding signs that read: “White Lives Matter,” “Honk for white lives matter,” “Watch Europa the Last Battle,” “The ADL promotes white genocide. Wake up,” “We have to hide our faces to say that white lives matter. That isn’t privilege” and “Create white families.” ",
25742,2/12/2022,Marysville,OH,Harassment,Right Wing (White Supremacist),,White Lives Matter,"Approximately 15 individuals associated with ""White Lives Matter"" Ohio held a flash demonstration holding a banner that read: “Honk if White Lives Matter.” They also held signs promoting the neo-Nazi film ""Europa - the Last Battle"" and ""Google the Kalergi plan.""",
25745,2/12/2022,Sheridan,AR,Harassment,Right Wing (White Supremacist),,White Lives Matter,"Seven individuals associated with ""White Lives Matter"" Arkansas held a flash demonstration holding signs that read: “Your children are watching” and “WLM.” They also displayed banners that read: “Watch Europa the Last Battle” and “If white lives matter, Honk.”",
24726,2/11/2022,Atlanta,GA,Vandalism,,,Goyim Defense League,"Individuals associated with the antisemitic Goyim Defense League distributed propaganda that read: ""Israel Did 9-11.""",
24529,2/11/2022,Sarasota,FL,Harassment,,,Goyim Defense League,"Individuals associated with the antisemitic Goyim Defense League distributed propaganda in a residential neighborhood that read: ""Every single aspect of the Covid agenda is Jewish"" and “Anti-Semitism is a human right #whites4whoopi Let’s go Brandon.”",
24543,2/11/2022,Corinth,NY,Harassment,Right Wing (White Supremacist),,,"An unknown person or group distributed propaganda that read: ""Hitler did nothing wrong.""",
24527,2/9/2022,Vancouver,WA,Harassment,,,Goyim Defense League,"Individuals associated with the antisemitic Goyim Defense League distributed propaganda that read: ""Every single aspect of the Covid agenda is Jewish.""",
24612,2/9/2022,Eugene,OR,Harassment,,,Goyim Defense League,"Individuals associated with the antisemitic Goyim Defense League distributed propaganda in a residential neighborhood that read: ""Let's Go Brandon. Every single aspect of the Biden administration is Jewish.""",
24682,2/9/2022,Denton,TX,Vandalism,Right Wing (White Supremacist),,Folkish Resistance Movement,"Folkish Resistance Movement (formerly Folksfront), a neo-Nazi group, distributed propaganda in a residential neighborhood that contained a Star of David and the message: ""Resist Zionism.""",
24550,2/6/2022,Alamo Heights,TX,Harassment,,,Goyim Defense League,"Individuals associated with the antisemitic Goyim Defense League distributed propaganda that read: ""Every single aspect of the Covid agenda is Jewish.""",
24727,2/5/2022,Huntington Beach,CA,Vandalism,,,Goyim Defense League,"Individuals associated with the antisemitic Goyim Defense League distributed propaganda that read: ""Israel Did 9-11.""",
24551,2/5/2022,Baton Rouge,LA,Harassment,,,,An unknown person or group distributed antisemitic propaganda claiming Jews controlled the slave trade.,
24531,2/2/2022,Danville,CA,Harassment,,,Goyim Defense League,"Individuals associated with the antisemitic Goyim Defense League distributed propaganda claiming ""Blackrock is Jewish"" and ""the Holocaust was a lie.""
",
26067,02/2022,Trenton,TX,Vandalism,Right Wing (White Supremacist),,Folkish Resistance Movement,"Folkish Resistance Movement (formerly Folksfront), a neo-Nazi group, distributed propaganda that read: ""Our blood is our faith, our race is our nation"" and ""Blood and soil.""  Other propaganda featured a Star of David that read: ""Resist Zionism"" and ""Break debt slavery."" ",
26068,02/2022,Clarksville,TX,Vandalism,Right Wing (White Supremacist),,Folkish Resistance Movement,"Folkish Resistance Movement (formerly Folksfront), a neo-Nazi group, distributed propaganda that read: ""Victory through unity,"" ""Blood and soil"" and ""Our blood is our faith, our race is our nation.""  Other propaganda featured a Star of David that read: ""Resist Zionism."" ",
26069,02/2022,Richardson,TX,Vandalism,Right Wing (White Supremacist),,Folkish Resistance Movement,"Folkish Resistance Movement (formerly Folksfront), a neo-Nazi group, distributed propaganda at University of Texas at Dallas that read: ""Blood and soil.""  Other propaganda featured a Star of David that read: ""Resist Zionism"" and ""Break debt slavery."" ",
26554,02/2022,Sunrise,FL,Vandalism,Right Wing (White Supremacist),,Florida Nationalists,"Florida Nationalists, a white supremacist group, distributed propaganda that featured a Star of David and read: ""The masters of your reality.""",
26555,02/2022,Miami,FL,Vandalism,Right Wing (White Supremacist),,Florida Nationalists,"Florida Nationalists, a white supremacist group, distributed propaganda that read: ""The #name a major network, newspaper, social media company, film studio, drug company, bank or politician in the US that's not owned, operated, or funded by Jews challenge. Difficulty: extreme.""",
24566,02/2022,Bismarck,ND,Vandalism,Right Wing (White Supremacist),,White Lives Matter,"Individuals associated with White Lives Matter, a network of anonymous white supremacist activists, distributed propaganda that read: ""Our children pay the price for our inaction. Stand up white man"" and ""Watch Defiant."" They also distributed propaganda promoting the antisemitic film, ""Europa - The Last Battle.""",
24568,02/2022,Bala Cynwyd,PA,Vandalism,Right Wing (White Supremacist),,White Lives Matter,"Individuals associated with White Lives Matter, a network of anonymous white supremacist activists, distributed propaganda that read: ""End the war on white children"" and ""White Lives Matter."" They also distributed propaganda promoting the antisemitic film, ""Europa - The Last Battle.""",
24569,02/2022,Narberth,PA,Vandalism,Right Wing (White Supremacist),,White Lives Matter,"Individuals associated with White Lives Matter, a network of anonymous white supremacist activists, distributed propaganda that read: ""End the war on white children,"" ""Results of the anti-white media. RIP Cannon Hinnant Age 5"" and ""White Lives Matter."" They also distributed propaganda promoting the antisemitic film, ""Europa - The Last Battle.""",
24570,02/2022,Clarksville,TN,Vandalism,Right Wing (White Supremacist),,White Lives Matter,"Individuals associated with White Lives Matter, a network of anonymous white supremacist activists, distributed propaganda promoting the antisemitic film, ""Europa - The Last Battle.""",
24571,02/2022,Tukwila,WA,Vandalism,Right Wing (White Supremacist),,White Lives Matter,"Individuals associated with White Lives Matter, a network of anonymous white supremacist activists, distributed propaganda that read: ""Stop white replacement,"" ""Our children pay the price for our inaction. Stand up white man"" and ""Make white children."" They also distributed propaganda promoting the antisemitic film ""Europa - The Last Battle.""",
24572,02/2022,Renton,WA,Vandalism,Right Wing (White Supremacist),,White Lives Matter,"Individuals associated with White Lives Matter, a network of anonymous white supremacist activists, distributed propaganda that read: ""Stop white replacement,"" ""Our children pay the price for our inaction. Stand up white man"" and ""Make white children."" They also distributed propaganda promoting the antisemitic film ""Europa - The Last Battle.""",
24573,02/2022,Thurston County,WA,Vandalism,Right Wing (White Supremacist),,White Lives Matter,"Individuals associated with White Lives Matter, a network of anonymous white supremacist activists, distributed propaganda that read: ""Stop white replacement,"" ""Our children pay the price for our inaction. Stand up white man"" and ""Make white children."" They also distributed propaganda promoting the antisemitic film ""Europa - The Last Battle.""",
24575,02/2022,Allen,TX,Harassment,Right Wing (White Supremacist),,White Lives Matter,"Individuals associated with White Lives Matter, a network of anonymous white supremacist activists, distributed propaganda promoting the antisemitic film ""Europa - The Last Battle.""",
24576,02/2022,Denton,TX,Vandalism,Right Wing (White Supremacist),,White Lives Matter; Goyim Defense League,"Individuals associated with White Lives Matter, a network of anonymous white supremacist activists, distributed propaganda promoting the antisemitic film ""Europa - The Last Battle."" They also distributed propaganda from the antisemitic Goyim Defense League that read: ""Why are Jews allowed to suck baby penis?"" and ""Israel did 9-11.""",
24608,02/2022,Mattoon,IL,Harassment,Right Wing (White Supremacist),,Goyim Defense League; National Socialist Movement,"Individuals associated with the antisemitic Goyim Defense League, including known white supremacists, distributed propaganda at Lake Land College that read: ""Every single aspect of the Covid agenda is Jewish.""",
24629,02/2022,Blossom,TX,Vandalism,Right Wing (White Supremacist),,Folkish Resistance Movement,"Folkish Resistance Movement (formerly Folksfront), a neo-Nazi group, distributed propaganda that read: ""Resistance is duty"" and ""United in blood."" Other propaganda featured a Star of David and read: ""Break Debt Slavery"" and ""Resist Zionism.""",
